"Sl No","Name of the Image","X min","Y min","X max","Y max","","",""
"846","C_0036_1.RIGHT_CC","427.06562042236","182.61922836304","637.35210418701","464.44225311279","","",""
"847","C_0036_1.RIGHT_MLO","391.50619506836","259.79465484619","637.12287902832","471.72508239746","","",""
"848","C_0037_1.LEFT_CC","162.64272689819","181.45565032959","225.57945251465","236.75092697144","","",""
"849","C_0037_1.LEFT_MLO","206.7339515686","318.35987091064","271.60196304321","372.67139434814","","",""
"850","C_0037_1.LEFT_MLO","358.18264007568","285.26788711548","478.90075683594","472.65663146973","","",""
"851","C_0039_1.LEFT_CC","62.745070457459","251.91249847412","233.678150177","433.11790466309","","",""
"852","C_0040_1.LEFT_CC","126.91963195801","307.70685195923","160.6650352478","334.29473876953","","",""
"853","C_0040_1.LEFT_CC","86.762800216675","184.43874359131","116.73799514771","208.29931259155","","",""
"854","C_0040_1.LEFT_MLO","27.663233280182","286.18839263916","471.24187469482","488.40480804443","","",""
"855","C_0040_1.LEFT_MLO","267.21166610718","314.77735519409","462.84980773926","442.89901733398","","",""
"856","C_0041_1.RIGHT_CC","234.42981719971","147.79559135437","609.70718383789","433.51856231689","","",""
"857","C_0041_1.RIGHT_CC","462.15328216553","192.31134414673","551.20651245117","243.5013961792","","",""
"858","C_0041_1.RIGHT_CC","528.14250946045","371.64653778076","568.28720092773","404.74208831787","","",""
"859","C_0041_1.RIGHT_MLO","206.91652297974","81.238899230957","612.64507293701","477.62348175049","","",""
"860","C_0041_1.RIGHT_MLO","258.55520248413","242.09228515625","594.54544067383","481.78142547607","","",""
"861","C_0043_1.RIGHT_CC","482.83962249756","214.93400573731","542.22549438477","265.06349563599","","",""
"862","C_0043_1.RIGHT_MLO","370.50632476807","40.844612121582","640","532.93125152588","","",""
"863","C_0043_1.RIGHT_MLO","488.02597045898","22.496159076691","640","297.57558822632","","",""
"864","C_0043_1.RIGHT_MLO","447.57339477539","344.49367523193","640","523.47099304199","","",""
"865","C_0045_1.RIGHT_CC","270.88914871216","141.8311882019","466.16973876953","347.02705383301","","",""
"866","C_0045_1.RIGHT_CC","272.6794052124","157.25654602051","446.58252716064","289.28913116455","","",""
"867","C_0045_1.RIGHT_MLO","142.41707801819","318.00670623779","339.23873901367","447.2872543335","","",""
"868","C_0045_1.RIGHT_MLO","393.48278045654","0","640","345.07266998291","","",""
"869","C_0046_1.LEFT_MLO","65.532598495483","206.55120849609","113.79700660706","246.30954742432","","",""
"870","C_0047_1.LEFT_CC","81.925249099731","336.76456451416","178.73634338379","399.4645690918","","",""
"871","C_0047_1.LEFT_MLO","94.504766464233","367.88242340088","173.75762939453","418.32313537598","","",""
"872","C_0047_1.LEFT_MLO","282.46759414673","273.16530227661","374.66777801514","368.68404388428","","",""
"873","C_0047_1.LEFT_MLO","0.71376956999302","202.13850021362","432.19676971436","598.28849792481","","",""
"874","C_0048_1.RIGHT_MLO","312.81782150268","279.07510757446","594.50717926025","462.02987670898","","",""
"875","C_0048_1.RIGHT_MLO","447.74856567383","25.685741901398","640","407.76058197022","","",""
"876","C_0049_1.LEFT_CC","433.74534606934","176.1721611023","567.57331848144","352.11460113525","","",""
"877","C_0049_1.LEFT_CC","321.61193847656","176.65018081665","567.44636535644","407.36366271973","","",""
"878","C_0049_1.LEFT_CC","254.00365829468","616.08352661133","338.45092773438","640","","",""
"879","C_0049_1.LEFT_MLO","120.98846435547","260.57626724243","593.68034362793","495.81161499023","","",""
"880","C_0050_1.LEFT_CC","252.55365371704","201.00971221924","408.33751678467","348.5799407959","","",""
"881","C_0050_1.LEFT_CC","0","199.05393600464","434.12105560303","479.91310119629","","",""
"882","C_0050_1.LEFT_MLO","109.17799949646","395.82740783691","234.66341018677","468.9070892334","","",""
"883","C_0051_1.RIGHT_CC","206.51657104492","270.33897399902","348.2710647583","416.6801071167","","",""
"884","C_0051_1.RIGHT_CC","421.67148590088","161.38025283813","548.65470886231","219.638671875","","",""
"885","C_0052_1.RIGHT_CC","276.68184280396","137.13758468628","640","459.00951385498","","",""
"886","C_0055_1.LEFT_CC","4.6762451529503","321.77108764648","237.36328125","512.99739837646","","",""
"887","C_0055_1.LEFT_CC","46.035594940186","256.13265991211","236.14700317383","357.85694122314","","",""
"888","C_0055_1.LEFT_MLO","47.483797073364","163.08750152588","247.39965438843","294.26258087158","","",""
"889","C_0055_1.LEFT_MLO","36.533563137054","281.05531692505","441.71001434326","504.54132080078","","",""
"890","C_0059_1.LEFT_CC","317.61348724365","261.55128479004","428.07968139648","345.68740844727","","",""
"891","C_0059_1.LEFT_CC","294.26940917969","260.45808792114","449.94739532471","389.09934997559","","",""
"892","C_0059_1.LEFT_MLO","20.115005970001","174.43794250488","508.57322692871","557.41172790527","","",""
"893","C_0060_1.LEFT_CC","0","143.27031135559","363.9404296875","533.38165283203","","",""
"894","C_0060_1.LEFT_CC","29.418351650238","347.04895019531","215.61809539795","495.17841339111","","",""
"895","C_0060_1.LEFT_CC","48.974986076355","238.28079223633","227.64881134033","355.39661407471","","",""
"896","C_0060_1.LEFT_CC","185.42985916138","222.4457359314","358.57635498047","354.9686050415","","",""
"897","C_0060_1.LEFT_MLO","124.58035469055","179.91243362427","484.42646026611","404.30698394775","","",""
"898","C_0060_1.LEFT_MLO","27.52765417099","368.25748443603","173.23217391968","458.82122039795","","",""
"899","C_0060_1.LEFT_MLO","3.1869140267372","159.54112052918","506.13479614258","542.49019622803","","",""
"900","C_0061_1.RIGHT_MLO","410.44807434082","212.98057556152","605.31238555908","396.80641174316","","",""
"901","C_0061_1.RIGHT_MLO","392.80059814453","64.615659713745","621.32007598877","403.42796325684","","",""
"902","C_0062_1.LEFT_MLO","17.450423240662","247.33011245727","428.42105865478","522.17880249023","","",""
"903","C_0062_1.LEFT_MLO","29.299464225769","324.66911315918","365.94440460205","503.41106414795","","",""
"904","C_0062_1.LEFT_MLO","201.9327545166","256.87942504883","401.21479034424","346.54048919678","","",""
"905","C_0062_1.LEFT_MLO","195.77226638794","258.03091049194","309.03461456299","326.42765045166","","",""
"906","C_0062_1.LEFT_MLO","163.16905975342","238.9186668396","428.45573425293","488.49849700928","","",""
"907","C_0062_1.LEFT_MLO","24.821257591248","329.08966064453","219.28598403931","457.9093170166","","",""
"908","C_0063_1.RIGHT_CC","376.61140441895","125.71933746338","631.86870574951","409.14409637451","","",""
"909","C_0063_1.RIGHT_MLO","469.77779388428","9.1981446743011","640","244.07953262329","","",""
"910","C_0063_1.RIGHT_MLO","340.30529022217","113.987159729","630.13778686523","445.68424224853","","",""
"911","C_0064_1.RIGHT_CC","228.71408462524","92.959022521973","634.30236816406","361.65084838867","","",""
"912","C_0064_1.RIGHT_CC","455.02464294434","327.0333480835","583.58882904053","413.51100921631","","",""
"913","C_0064_1.RIGHT_MLO","474.79061126709","388.66199493408","569.90074157715","461.97395324707","","",""
"914","C_0064_1.RIGHT_MLO","167.40884780884","231.96142196655","640","556.91162109375","","",""
"915","C_0064_1.RIGHT_MLO","478.55564117432","471.00936889648","605.90190887451","556.51752471924","","",""
"916","C_0064_1.RIGHT_MLO","380.14686584473","387.51895904541","410.83068847656","416.52233123779","","",""
"917","C_0065_1.LEFT_CC","7.1754068136215","88.931512832642","381.94969177246","529.73007202148","","",""
"918","C_0065_1.LEFT_CC","0","115.27726173401","338.29158782959","369.55169677734","","",""
"919","C_0065_1.LEFT_MLO","115.89095115662","204.12437438965","425.25165557861","503.79657745361","","",""
"920","C_0065_1.LEFT_MLO","36.015739440918","147.99486160278","408.00300598145","586.87656402588","","",""
"921","C_0065_1.LEFT_MLO","211.5474319458","146.29976272583","271.36054992676","191.40312194824","","",""
"922","C_0065_1.LEFT_MLO","2.9143393039703","21.720688343048","146.56590461731","338.63231658936","","",""
"923","C_0066_1.RIGHT_CC","463.7967300415","315.2593421936","628.90209197998","438.84132385254","","",""
"924","C_0066_1.RIGHT_MLO","358.44764709473","262.52653121948","565.02143859863","372.77061462402","","",""
"925","C_0066_1.RIGHT_MLO","342.54364013672","267.15824127197","426.51695251465","323.96678924561","","",""
"926","C_0066_1.RIGHT_MLO","134.28321838379","130.34517288208","640","548.25138092041","","",""
"927","C_0067_1.LEFT_MLO","209.73487854004","245.35215377808","311.68111801148","321.79191589355","","",""
"928","C_0067_1.LEFT_MLO","1.8637207150459","9.626253247261","296.69063568115","326.07105255127","","",""
"929","C_0068_1.RIGHT_CC","258.68143081665","67.424139976501","622.40268707275","473.29563140869","","",""
"930","C_0068_1.RIGHT_MLO","250.47967910767","380.98487854004","462.8524017334","478.68518829346","","",""
"931","C_0068_1.RIGHT_MLO","466.28910064697","9.1734379529953","640","383.47370147705","","",""
"932","C_0069_1.RIGHT_CC","463.56727600098","169.03423309326","637.52677917481","408.23425292969","","",""
"933","C_0069_1.RIGHT_MLO","400.67718505859","336.01119995117","503.12511444092","402.01114654541","","",""
"934","C_0070_1.LEFT_CC","0","124.24288749695","274.64515686035","483.85456085205","","",""
"935","C_0070_1.LEFT_CC","0.5094238370657","141.346616745","164.45581436157","270.61964035034","","",""
"936","C_0070_1.LEFT_MLO","30.862550735474","183.73861312866","382.96836853027","480.59055328369","","",""
"937","C_0071_1.LEFT_CC","24.501323699951","310.79040527344","105.85906982422","371.2321472168","","",""
"938","C_0071_1.LEFT_CC","18.555265665054","290.95241546631","160.64065933227","382.53913879395","","",""
"939","C_0071_1.LEFT_MLO","251.15322113037","229.36605453491","335.96961975098","310.41147232056","","",""
"940","C_0071_1.LEFT_MLO","213.66996765137","167.88702011108","285.26998519898","232.37344741821","","",""
"941","C_0071_1.LEFT_MLO","374.83787536621","352.3331451416","461.30699157715","410.47500610352","","",""
"942","C_0071_1.LEFT_MLO","3.6210370063782","244.55179214477","79.507927894592","373.74008178711","","",""
"943","C_0071_1.LEFT_MLO","216.23588562012","181.03660583496","343.54610443115","318.47682952881","","",""
"944","C_0072_1.LEFT_MLO","1.9757284224033","114.35351371765","111.0168170929","213.20730209351","","",""
"945","C_0073_1.RIGHT_CC","271.35608673096","319.51658248901","334.49764251709","368.50856781006","","",""
"946","C_0074_1.LEFT_MLO","27.528369426727","398.31432342529","396.00849151611","576.45286560059","","",""
"947","C_0075_1.LEFT_MLO","119.87592697144","372.88185119629","287.5806427002","456.44393920898","","",""
"948","C_0076_1.RIGHT_CC","289.82646942139","364.80640411377","547.85247802734","494.75288391113","","",""
"949","C_0076_1.RIGHT_CC","257.39612579346","199.75664138794","586.45744323731","474.32201385498","","",""
"950","C_0076_1.RIGHT_CC","257.09312438965","325.67695617676","608.49258422852","488.30829620361","","",""
"951","C_0076_1.RIGHT_CC","359.2338180542","180.16742706299","513.68515014648","288.69106292725","","",""
"952","C_0076_1.RIGHT_CC","279.63314056397","165.06366729736","538.42384338379","429.2728805542","","",""
"953","C_0076_1.RIGHT_CC","516.7297744751","169.72667694092","576.89929962158","217.43539810181","","",""
"954","C_0076_1.RIGHT_CC","534.03785705566","105.62182426453","608.37306976318","145.21722793579","","",""
"955","C_0076_1.RIGHT_CC","299.49550628662","373.65760803223","473.40950012207","485.00022888184","","",""
"956","C_0076_1.RIGHT_MLO","173.36023330688","254.83650207519","493.34812164307","519.16301727295","","",""
"957","C_0076_1.RIGHT_MLO","220.74502944946","398.80355834961","397.60303497314","508.13259124756","","",""
"958","C_0076_1.RIGHT_MLO","295.81901550293","244.01840209961","398.38855743408","344.52133178711","","",""
"959","C_0077_1.RIGHT_CC","323.97274017334","103.74467849731","640","411.66316986084","","",""
"960","C_0077_1.RIGHT_MLO","278.64234924316","19.467188119888","640","455.68046569824","","",""
"961","C_0077_1.RIGHT_MLO","413.56109619141","149.77559089661","552.90534973144","262.16184616089","","",""
"962","C_0077_1.RIGHT_MLO","470.89935302734","4.0882325172424","640","285.82363128662","","",""
"963","C_0077_1.RIGHT_MLO","299.58295822143","145.39388656616","572.81368255615","449.15618896484","","",""
"964","C_0077_1.RIGHT_MLO","311.17172241211","255.55303573608","489.57584381103","445.15525817871","","",""
"965","C_0077_1.RIGHT_MLO","503.89945983887","371.93260192871","580.84175109863","424.12994384766","","",""
"966","C_0078_1.LEFT_CC","61.773381233215","169.44522857666","110.15440940857","214.65728759766","","",""
"967","C_0078_1.LEFT_CC","33.055062294006","143.86303901672","574.04293060303","589.81986999512","","",""
"968","C_0078_1.LEFT_CC","140.4433631897","229.76682662964","207.47936248779","281.83620452881","","",""
"969","C_0078_1.LEFT_CC","130.06641387939","400.32062530518","204.56298828125","461.53305053711","","",""
"970","C_0078_1.LEFT_CC","242.23253250122","313.7441444397","393.33683013916","420.24791717529","","",""
"971","C_0078_1.LEFT_MLO","20.185482501984","167.13274002075","588.58459472656","543.48972320557","","",""
"972","C_0078_1.LEFT_MLO","181.13105773926","217.95251846313","558.84101867676","565.7991027832","","",""
"973","C_0078_1.LEFT_MLO","217.87107467651","212.11282730102","303.06758880615","281.41244888306","","",""
"974","C_0079_1.LEFT_CC","209.35859680176","258.68457794189","327.50217437744","349.22351837158","","",""
"975","C_0079_1.LEFT_CC","0","198.8391494751","69.538674354553","273.33972930908","","",""
"976","C_0079_1.LEFT_MLO","266.95865631103","355.73448181152","412.20119476318","474.37454223633","","",""
"977","C_0079_1.LEFT_MLO","20.653946399689","282.80117034912","161.33028030395","376.30573272705","","",""
"978","C_0080_1.LEFT_CC","250.58191299438","255.31091690063","510.77644348145","475.37822723389","","",""
"979","C_0080_1.LEFT_CC","4.6959555149078","129.7492313385","157.25986480713","209.95338439941","","",""
"980","C_0080_1.LEFT_CC","4.7194173932076","158.21823120117","519.9239730835","480.03288269043","","",""
"981","C_0080_1.LEFT_CC","264.67460632324","281.06439590454","460.6893157959","442.23587036133","","",""
"982","C_0080_1.LEFT_CC","432.83103942871","276.01654052734","514.53811645508","344.4384765625","","",""
"983","C_0080_1.LEFT_MLO","100.03981590271","188.07455062866","444.65732574463","387.84065246582","","",""
"984","C_0080_1.LEFT_MLO","249.75271224976","207.15648651123","460.76488494873","339.68036651611","","",""
"985","C_0081_1.LEFT_CC","35.731966495514","157.4871635437","343.39797973633","428.92753601074","","",""
"986","C_0081_1.LEFT_MLO","166.27380371094","237.04103469849","356.10206604004","341.07334136963","","",""
"987","C_0081_1.LEFT_MLO","0","210.01136779785","409.06253814697","508.97323608398","","",""
"988","C_0081_1.LEFT_MLO","154.24668312073","223.59590530395","385.66223144531","424.90627288818","","",""
"989","C_0082_1.LEFT_CC","297.87376403809","347.5471496582","376.41010284424","407.90565490723","","",""
"990","C_0082_1.LEFT_MLO","281.34220123291","515.37506103516","344.39258575439","570.99468231201","","",""
"991","C_0082_1.LEFT_MLO","514.27719116211","429.20154571533","583.28178405762","499.57736968994","","",""
"992","C_0082_1.LEFT_MLO","207.78591156006","405.29026031494","620.78907012939","575.05241394043","","",""
"993","C_0083_1.LEFT_MLO","141.66722297668","249.79913711548","190.63070297241","292.19499588013","","",""
"994","C_0083_1.LEFT_MLO","211.7730140686","254.32111740112","241.24639511108","277.46963500977","","",""
"995","C_0083_1.RIGHT_MLO","588.0020904541","161.70907974243","634.37320709229","201.29913330078","","",""
"996","C_0084_1.LEFT_CC","75.071892738342","254.98422622681","126.46883010864","282.93399810791","","",""
"997","C_0085_1.RIGHT_CC","229.76001739502","120.91260910034","620.34824371338","382.52506256103","","",""
"998","C_0085_1.RIGHT_MLO","230.00537872314","271.7954826355","529.07146453857","459.96181488037","","",""
"999","C_0086_1.RIGHT_CC","581.33632659912","143.94336700439","639.6114730835","209.09111022949","","",""
"1000","C_0086_1.RIGHT_MLO","475.88085174561","166.49188995361","561.67678833008","214.30097579956","","",""
"1001","C_0086_1.RIGHT_MLO","604.90737915039","465.44967651367","640","632.15072631836","","",""
"1002","C_0087_1.LEFT_CC","43.206830024719","122.6268863678","147.97249794006","186.78812026977","","",""
"1003","C_0087_1.LEFT_CC","180.13347625732","199.85258102417","259.02849197388","269.66485977173","","",""
"1004","C_0087_1.LEFT_CC","171.56105041504","192.44686126709","268.86825561523","315.45179367065","","",""
"1005","C_0087_1.LEFT_MLO","311.48942947388","252.98709869385","420.42686462402","333.43170166016","","",""
"1006","C_0087_1.LEFT_MLO","182.93195724487","282.16283798218","227.88166046143","313.86413574219","","",""
"1007","C_0088_1.LEFT_MLO","216.8999671936","244.29019927979","348.65051269531","335.2893447876","","",""
"1008","C_0089_1.LEFT_CC","212.61632919312","176.39314651489","376.60129547119","264.18869018555","","",""
"1009","C_0089_1.LEFT_CC","23.821451663971","102.48284339905","413.58726501465","264.36143875122","","",""
"1010","C_0089_1.LEFT_CC","0","88.89386177063","509.30694580078","600.36602020264","","",""
"1011","C_0089_1.LEFT_MLO","350.95581054688","325.49251556397","499.14936065674","429.56466674805","","",""
"1012","C_0090_1.LEFT_CC","3.8450846076012","206.44157409668","247.33163833618","421.86527252197","","",""
"1013","C_0090_1.LEFT_MLO","0","178.79180908203","331.44191741943","422.60749816895","","",""
"1014","C_0090_1.LEFT_MLO","115.01434326172","298.96783828735","200.74159622192","366.76929473877","","",""
"1015","C_0090_1.LEFT_MLO","208.87157440186","234.21129226685","311.05878829956","311.8604850769","","",""
"1016","C_0090_1.LEFT_MLO","101.50952339172","268.90182495117","219.11033630371","389.92408752441","","",""
"1017","C_0091_1.LEFT_CC","2.3338054120541","117.10962295532","369.22969818115","436.26396179199","","",""
"1018","C_0091_1.LEFT_CC","163.78890991211","227.97399520874","368.9066696167","368.61610412598","","",""
"1019","C_0091_1.LEFT_CC","0","386.85913085938","46.115489006043","453.77815246582","","",""
"1020","C_0091_1.LEFT_CC","53.567657470703","240.56112289429","136.93877220154","307.13701248169","","",""
"1021","C_0092_1.RIGHT_CC","349.68418121338","139.66800689697","636.47392272949","484.49230194092","","",""
"1022","C_0092_1.RIGHT_MLO","356.96060180664","136.64612770081","640","506.09958648682","","",""
"1023","C_0092_1.RIGHT_MLO","352.37411499023","94.811639785767","633.25172424316","382.02514648438","","",""
"1024","C_0092_1.RIGHT_MLO","354.27196502686","154.32139396668","625.00797271729","330.12981414795","","",""
"1025","C_0093_1.LEFT_CC","46.629133224487","175.74075698852","352.95875549316","409.84504699707","","",""
"1026","C_0093_1.LEFT_CC","96.363010406494","233.6446762085","226.30470275879","351.35215759277","","",""
"1027","C_0093_1.LEFT_CC","0","170.01390457153","342.6721572876","513.66607666016","","",""
"1028","C_0093_1.LEFT_MLO","232.64005661011","261.51365280151","376.25263214111","355.94921112061","","",""
"1029","C_0093_1.LEFT_MLO","38.049495220184","254.02536392212","395.85418701172","476.92718505859","","",""
"1030","C_0093_1.LEFT_MLO","148.52623939514","246.37706756592","404.03915405273","436.77539825439","","",""
"1031","C_0094_1.RIGHT_CC","454.83837127686","146.01428985596","609.08985137939","242.46591567993","","",""
"1032","C_0094_1.RIGHT_MLO","386.24649047852","216.63681030273","525.40534973144","303.71185302734","","",""
"1033","C_0094_1.RIGHT_MLO","157.27093696594","401.76044464111","377.27550506592","565.11966705322","","",""
"1034","C_0095_1.RIGHT_CC","226.15877151489","80.695610046387","630.91316223144","405.63228607178","","",""
"1035","C_0095_1.RIGHT_CC","246.67779922485","74.23276424408","622.51415252686","292.76245117188","","",""
"1036","C_0096_1.RIGHT_CC","355.34496307373","269.61639404297","582.37468719482","356.76319122314","","",""
"1037","C_0096_1.RIGHT_MLO","282.49267578125","228.07817459106","502.70721435547","345.84842681885","","",""
"1038","C_0096_1.RIGHT_MLO","145.91358184814","203.36511611938","522.12810516357","515.83583831787","","",""
"1039","C_0097_1.LEFT_CC","3.0256795883179","161.91644668579","135.91059684753","260.24150848389","","",""
"1040","C_0097_1.LEFT_CC","75.985021591186","271.92630767822","177.87969589233","431.3224029541","","",""
"1041","C_0097_1.LEFT_MLO","178.62934112549","238.63473892212","328.4504699707","380.2059173584","","",""
"1042","C_0097_1.LEFT_MLO","164.21768188477","184.2392539978","335.16864776611","392.92499542236","","",""
"1043","C_0097_1.LEFT_MLO","9.2275393009186","227.01335906982","349.51499938965","501.84532165527","","",""
"1044","C_0098_1.RIGHT_CC","369.52194213867","84.860687255859","640","269.03476715088","","",""
"1045","C_0098_1.RIGHT_MLO","264.87054824829","205.53716659546","561.00273132324","499.73899841309","","",""
"1046","C_0098_1.RIGHT_MLO","248.15130233765","85.533514022827","631.37489318848","567.97389984131","","",""
"1047","C_0098_1.RIGHT_MLO","408.80310058594","391.04587554932","613.8578414917","553.17779541016","","",""
"1048","C_0098_1.RIGHT_MLO","355.23136138916","269.12322998047","626.00399017334","548.09631347656","","",""
"1049","C_0100_1.RIGHT_CC","491.28276824951","290.10152816773","550.93940734863","332.29598999023","","",""
"1050","C_0100_1.RIGHT_CC","266.06796264648","135.32534599304","640","425.63430786133","","",""
"1051","C_0100_1.RIGHT_CC","515.69068908691","143.14956665039","640","289.91693496704","","",""
"1052","C_0100_1.RIGHT_MLO","204.80041503906","270.79984664917","548.05053710938","521.08798980713","","",""
"1053","C_0100_1.RIGHT_MLO","194.82797622681","91.660890579224","603.77723693848","533.25660705566","","",""
"1054","C_0100_1.RIGHT_MLO","359.12139892578","334.40002441406","461.75682067871","415.67626953125","","",""
"1055","C_0101_1.RIGHT_CC","210.95121383667","108.88789176941","640","449.01874542236","","",""
"1056","C_0101_1.RIGHT_MLO","136.1433506012","123.23229789734","591.71100616455","504.35802459717","","",""
"1057","C_0101_1.RIGHT_MLO","244.63499069214","251.13765716553","615.30872344971","486.71672821045","","",""
"1058","C_0101_1.RIGHT_MLO","181.99527740479","207.60406494141","511.82319641113","478.38779449463","","",""
"1059","C_0101_1.RIGHT_MLO","583.82266998291","448.04016113281","640","562.14778900146","","",""
"1060","C_0102_1.RIGHT_CC","535.32112121582","329.91271972656","618.35651397705","382.0866394043","","",""
"1061","C_0102_1.RIGHT_MLO","334.4641494751","204.40073013306","471.72782897949","278.27779769898","","",""
"1062","C_0102_1.RIGHT_MLO","434.89429473877","493.89263153076","530.81604003906","543.02822113037","","",""
"1063","C_0102_1.RIGHT_MLO","422.90363311768","13.973307609558","640","412.08114624023","","",""
"1064","C_0102_1.RIGHT_MLO","76.023015975952","346.61731719971","291.22699737549","525.04253387451","","",""
"1065","C_0102_1.RIGHT_MLO","56.250553131104","40.89316368103","640","605.05664825439","","",""
"1066","C_0103_1.LEFT_CC","46.470656394959","213.81759643555","125.57913780212","263.56332778931","","",""
"1067","C_0103_1.LEFT_MLO","50.550336837768","298.66928100586","126.75831794739","345.00938415527","","",""
"1068","C_0104_1.LEFT_CC","2.3847168684006","177.72663116455","331.71928405762","480.64792633057","","",""
"1069","C_0104_1.LEFT_CC","64.631953239441","255.76156616211","330.65547943115","489.52518463135","","",""
"1070","C_0104_1.LEFT_CC","12.951188087463","178.16276550293","281.11074447632","391.344871521","","",""
"1071","C_0104_1.LEFT_MLO","48.5498046875","170.53764343262","361.1194229126","478.79089355469","","",""
"1072","C_0105_1.RIGHT_CC","254.20221328735","132.8341293335","593.32195281982","444.66484069824","","",""
"1073","C_0105_1.RIGHT_MLO","233.54402542114","210.09826660156","566.39701843262","503.65516662598","","",""
"1074","C_0105_1.RIGHT_MLO","186.85890197754","139.06063079834","633.29174041748","547.12677001953","","",""
"1075","C_0105_1.RIGHT_MLO","250.41006088257","218.3182144165","472.41897583008","447.76512145996","","",""
"1076","C_0106_1.LEFT_MLO","181.85457229614","306.58002853393","237.12112426758","336.75971984863","","",""
"1077","C_0107_1.LEFT_CC","13.482047319412","42.292170524597","291.76029205322","491.69311523438","","",""
"1078","C_0107_1.LEFT_CC","0","529.84493255615","52.340836524963","636.2580871582","","",""
"1079","C_0107_1.LEFT_MLO","18.938615322113","199.90026473999","269.54723358154","475.31257629395","","",""
"1080","C_0107_1.LEFT_MLO","0","0","237.79314041138","272.21496582031","","",""
"1081","C_0107_1.LEFT_MLO","0","54.386086463928","276.240234375","416.40800476074","","",""
"1082","C_0108_1.LEFT_CC","20.949463844299","188.06758880615","141.47064208984","277.48727798462","","",""
"1083","C_0108_1.LEFT_CC","5.4025799036026","166.13439559937","149.47409629822","298.67343902588","","",""
"1084","C_0108_1.LEFT_MLO","61.06752872467","274.30765151977","254.60910797119","412.32444763184","","",""
"1085","C_0108_1.LEFT_MLO","207.477684021","346.33502960205","331.5096282959","485.70487976074","","",""
"1086","C_0110_1.RIGHT_MLO","478.2426071167","168.35884094238","588.47351074219","260.65324783325","","",""
"1087","C_0110_1.RIGHT_MLO","285.49310684204","60.411314964294","640","536.99859619141","","",""
"1088","C_0110_1.RIGHT_MLO","457.22518920898","3.2298341393471","640","300.13118743897","","",""
"1089","C_0111_1.LEFT_CC","4.8617026209831","314.80560302734","154.43759918213","406.66381835938","","",""
"1090","C_0111_1.LEFT_MLO","23.098487854004","243.88339996338","167.1954536438","343.04458618164","","",""
"1091","C_0112_1.LEFT_CC","84.317722320557","209.19738769531","190.80142974854","268.52083206177","","",""
"1092","C_0112_1.LEFT_CC","179.68458175659","310.29167175293","339.84935760498","439.3713760376","","",""
"1093","C_0112_1.LEFT_CC","322.26654052734","209.04745101929","573.62037658691","527.50736236572","","",""
"1094","C_0112_1.LEFT_CC","111.12484931946","282.23369598389","349.75868225098","450.34671783447","","",""
"1095","C_0112_1.LEFT_MLO","284.82210159302","246.50943756104","372.98221588135","303.93737792969","","",""
"1096","C_0112_1.LEFT_MLO","175.38980484009","214.5104598999","262.57343292236","270.30838012695","","",""
"1097","C_0112_1.LEFT_MLO","339.4588470459","303.20436477661","587.90000915527","515.31063079834","","",""
"1098","C_0112_1.LEFT_MLO","375.03475189209","261.56761169434","509.40055847168","347.3620223999","","",""
"1099","C_0112_1.LEFT_MLO","254.01824951172","184.26145553589","512.48622894287","353.42964172363","","",""
"1100","C_0112_1.LEFT_MLO","239.7852897644","180.40679931641","579.78248596191","538.02883148193","","",""
"1101","C_0113_1.LEFT_CC","2.2103434801102","167.70483016968","209.67399597168","512.69214630127","","",""
"1102","C_0113_1.LEFT_MLO","4.8748454451561","110.94030380249","232.06384658813","380.56495666504","","",""
"1103","C_0114_1.LEFT_CC","50.72744846344","209.84649658203","84.996547698975","235.48051834106","","",""
"1104","C_0114_1.LEFT_MLO","141.76380157471","184.06974792481","168.46309661865","208.63918304443","","",""
"1105","C_0115_1.RIGHT_MLO","500.72521209717","54.585041999817","640","417.73880004883","","",""
"1106","C_0115_1.RIGHT_MLO","326.56711578369","285.00520706177","598.15380096436","495.19683837891","","",""
"1107","C_0115_1.RIGHT_MLO","532.67528533936","232.9588508606","640","418.22708129883","","",""
"1108","C_0115_1.RIGHT_MLO","326.50638580322","318.67565155029","520.1517868042","473.68465423584","","",""
"1109","C_0115_1.RIGHT_MLO","332.45578765869","50.930762290955","640","587.05677032471","","",""
"1110","C_0115_1.RIGHT_MLO","435.05722045898","45.322852134705","640","503.29742431641","","",""
"1111","C_0116_1.LEFT_CC","0","94.720487594605","328.61209869385","319.5645904541","","",""
"1112","C_0116_1.LEFT_CC","227.99182891846","213.69028091431","328.43070983887","306.54857635498","","",""
"1113","C_0116_1.LEFT_CC","0","64.144339561462","371.68495178223","552.39566802979","","",""
"1114","C_0116_1.LEFT_MLO","22.418034076691","258.78812789917","300.07291793823","483.58917236328","","",""
"1115","C_0116_1.LEFT_MLO","169.11050796509","366.95713043213","257.63000488281","439.5036315918","","",""
"1116","C_0116_1.LEFT_MLO","188.62756729126","273.80752563477","294.52192306518","370.9281539917","","",""
"1117","C_0116_1.LEFT_MLO","10.912792682648","156.51139259338","318.26238632202","518.11473846436","","",""
"1118","C_0118_1.LEFT_CC","203.61047744751","180.46266555786","285.50058364868","235.19420623779","","",""
"1119","C_0118_1.LEFT_MLO","240.19718170166","282.57236480713","315.62398910523","331.39743804932","","",""
"1120","C_0118_1.LEFT_MLO","27.433154582977","240.19792556763","343.69888305664","483.28079223633","","",""
